sex,age_cat,race,priors_count,c_charge_degree,Probability
0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.75,0.0,0.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
1.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
1.0,0.5555555555555556,1.0,0.75,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,0.0,0.75,0.0,1.0
1.0,1.0,1.0,0.75,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.0,1.0,1.0
1.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,1.0,0.0,0.75,0.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.75,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
1.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.75,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.75,1.0,1.0
0.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.75,0.0,1.0
1.0,0.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.75,0.0,0.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
1.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.75,0.0,1.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
1.0,0.5555555555555556,1.0,0.75,0.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.75,0.0,0.0
0.0,1.0,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
1.0,1.0,1.0,0.75,0.0,0.0
0.0,1.0,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,0.0,1.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
1.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
0.0,0.0,0.0,0.75,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.75,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
1.0,1.0,1.0,0.75,0.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,0.0,1.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.75,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
1.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.0,0.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,0.0,1.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
1.0,0.5555555555555556,1.0,0.75,0.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
1.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
1.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,1.0,1.0,0.75,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
1.0,1.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
1.0,0.5555555555555556,1.0,0.0,1.0,1.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,1.0,1.0,0.75,0.0,0.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.75,1.0,1.0
1.0,0.0,0.0,0.75,1.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.75,0.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,1.0,0.75,0.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.75,1.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
1.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,0.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.75,1.0,1.0
0.0,1.0,0.0,0.75,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
1.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.75,0.0,1.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.75,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.0,1.0,0.75,0.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.75,0.0,0.0
1.0,1.0,1.0,0.75,1.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
1.0,0.0,1.0,0.75,0.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.5555555555555556,1.0,0.75,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.75,0.0,0.0
0.0,0.0,0.0,0.75,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.75,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.75,1.0,0.0
1.0,1.0,0.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.75,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
1.0,0.5555555555555556,0.0,0.0,1.0,0.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.75,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,0.0,0.0,0.0
1.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.75,0.0,0.0
1.0,0.5555555555555556,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,1.0
1.0,0.5555555555555556,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,1.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,1.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.75,0.0,0.0
0.0,0.5555555555555556,1.0,0.75,1.0,1.0
0.0,1.0,1.0,0.75,0.0,1.0
0.0,0.0,0.0,0.75,1.0,0.0
0.0,0.0,1.0,0.75,0.0,1.0
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.5555555555555556,1.0,0.75,0.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.5555555555555556,0.0,0.0,0.0,0.0
